VarX,VarY,clnum
0.4445,0.057032,2
0.42679,0.0040753,2
0.37969,0.0077052,2
0.57147,-0.013941,2
0.49073,-0.038666,2
0.46609,-0.012916,2
0.44847,-0.042231,2
0.65595,0.081256,2
0.48438,0.01774,2
0.49578,-0.046818,2
0.65406,0.12756,2
0.53462,0.036872,2
0.42534,0.096723,2
0.37472,0.042126,2
0.58575,0.043553,2
0.43243,0.093409,2
0.51541,0.16716,2
0.42574,0.003274,2
0.49863,0.16407,2
0.54557,-0.048203,2
0.458,-0.0018592,2
0.45114,0.11992,2
0.54047,0.11518,2
0.54217,0.0059467,2
0.36147,0.035602,2
0.57771,0.060508,2
0.64422,0.10078,2
0.52352,0.22309,2
0.58122,0.20282,2
0.43175,0.16276,2
0.42421,0.042248,2
0.51927,0.04148,2
0.4505,0.12093,2
0.53288,0.031067,2
0.33369,0.069999,2
0.50664,0.018934,2
0.55062,0.057222,2
0.58135,0.038126,2
0.27751,0.11481,2
0.62735,0.040532,2
0.49499,0.030927,2
0.47905,0.11763,2
0.60495,0.15164,2
0.47672,0.16943,2
0.54351,0.058894,2
0.38999,0.090226,2
0.58346,-0.014259,2
0.61704,0.17467,2
0.47169,0.025259,2
0.57171,0.26746,2
0.53989,0.1528,2
0.44635,-0.01468,2
0.45632,0.014968,2
0.55175,0.08508,2
0.40928,0.008997,2
0.53149,-0.0076635,2
0.64036,0.067532,2
0.5,-0.035206,2
0.41314,0.046354,2
0.54945,0.031532,2
0.48883,0.11795,2
0.723,-0.049752,2
0.48313,0.087595,2
0.46463,0.077448,2
0.55376,-0.014713,2
0.61346,0.099744,2
0.57983,0.056354,2
0.49573,0.14573,2
0.39501,0.14312,2
0.59345,0.10328,2
0.57377,0.076124,2
0.36104,0.12054,2
0.56794,0.027765,2
0.52916,-0.023561,2
0.48977,0.066104,2
0.57643,0.21934,2
0.43625,0.098766,2
0.49991,0.1035,2
0.53799,0.09645,2
0.4505,0.036042,2
0.45711,0.040278,2
0.51892,0.08519,2
0.37901,0.20209,2
0.60046,0.16999,2
0.5418,0.10626,2
0.61342,0.10976,2
0.58283,0.14896,2
0.58323,0.13354,2
0.56279,0.065086,2
0.48576,0.0050202,2
0.45013,0.17991,2
0.42049,0.076758,2
0.45927,0.10097,2
0.43151,0.16644,2
0.44876,0.073321,2
0.47819,0.09859,2
0.56731,0.093905,2
0.54401,0.032805,2
0.44707,0.095852,2
0.54855,0.058768,2
0.52116,0.20165,2
0.47788,-0.068867,2
0.43124,-0.026919,2
0.5408,0.13734,2
0.51671,0.15135,2
0.53886,0.11288,2
0.40669,0.045696,2
0.65133,0.13848,2
0.49373,-0.002779,2
0.51697,0.044621,2
0.62498,0.083358,2
0.58042,0.08111,2
0.4207,0.24982,2
0.53446,0.12571,2
0.65507,0.083606,2
0.57483,-0.017543,2
0.53446,0.091832,2
0.67954,0.061768,2
0.39706,-0.15439,2
0.47154,0.16646,2
0.47149,0.10542,2
0.51662,0.22371,2
0.55796,0.083022,2
0.55991,-0.0017418,2
0.60737,0.16567,2
0.48831,0.058586,2
0.56459,0.071661,2
0.36822,0.15712,2
0.5613,0.043515,2
0.54481,0.030601,2
0.38063,0.1075,2
0.6298,0.12603,2
0.40721,0.12938,2
0.42833,0.082053,2
0.56473,0.11399,2
0.45235,0.14911,2
0.62907,-0.013006,2
0.53229,0.1547,2
0.55603,0.045279,2
0.57765,0.31519,2
0.52404,0.14094,2
0.51617,0.27927,2
0.67067,0.096064,2
0.43219,0.12396,2
0.56541,0.14005,2
0.5053,0.093092,2
0.50626,0.14409,2
0.4332,0.022197,2
0.52974,0.04447,2
0.52758,0.18713,2
0.6006,0.10398,2
0.50257,0.19606,2
0.54834,0.11104,2
0.58979,-0.024759,2
0.59534,0.1462,2
0.46577,0.065521,2
0.62907,0.1316,2
0.41317,0.034548,2
0.58124,0.11091,2
0.5113,0.17073,2
0.56972,0.078663,2
0.58009,0.10576,2
0.62381,0.061524,2
0.47985,0.091109,2
0.52483,0.08594,2
0.51314,0.10656,2
0.52195,-0.032449,2
0.51083,-0.010549,2
0.64082,0.12383,2
0.43192,0.024915,2
0.56303,0.19985,2
0.48984,0.15151,2
0.41871,-0.02098,2
0.52824,0.1231,2
0.70053,0.06875,2
0.37547,0.17172,2
0.61786,0.12882,2
0.56762,0.038622,2
0.59414,0.19898,2
0.49636,0.061581,2
0.49271,0.064482,2
0.54644,-0.0035222,2
0.60446,0.088356,2
0.53928,0.21638,2
0.59481,0.17556,2
0.4245,0.078096,2
0.49843,0.058099,2
0.51588,0.085531,2
0.53971,0.21544,2
0.43413,0.12965,2
0.4346,0.13531,2
0.45125,0.015741,2
0.4181,0.23229,2
0.40951,0.0095338,2
0.62982,0.069326,2
0.60528,0.041717,2
0.62089,0.1638,2
0.53346,0.01277,2
0.57951,0.071182,2
0.42299,0.055936,2
0.45123,0.15962,2
0.58023,0.05445,2
0.44703,0.097329,2
0.57878,0.035995,2
0.39895,0.21472,2
0.39062,0.061284,2
0.49222,0.05921,2
0.41978,0.041636,2
0.55372,-0.017611,2
0.61779,0.049886,2
0.43721,0.071006,2
0.53896,0.11213,2
0.60233,0.202,2
0.56161,0.10647,2
0.67287,0.012695,2
0.56432,0.036997,2
0.42081,0.070683,2
0.50209,0.098561,2
0.43084,-0.11922,2
0.34779,-0.043875,2
0.47632,0.060452,2
0.52384,0.15056,2
0.49676,0.063978,2
0.34007,-0.13031,2
0.60143,-0.0088726,2
0.55232,0.23015,2
0.51468,0.14271,2
0.48513,0.20234,2
0.34007,0.12094,2
0.50901,0.060598,2
0.54516,0.10142,2
0.50323,-0.022042,2
0.55482,0.068336,2
0.42504,0.16675,2
0.41515,0.048023,2
0.46705,0.091198,2
0.57281,-0.052839,2
0.51445,0.22044,2
0.42091,0.051353,2
0.53215,0.17974,2
0.51359,0.17981,2
0.54619,0.062195,2
0.41635,-0.028296,2
0.31242,0.075051,2
0.58485,0.15551,2
0.42224,0.012156,2
0.37887,0.04888,2
0.61904,0.087121,2
0.53746,0.1636,2
0.42476,0.10121,2
0.39273,0.087288,2
0.50913,0.21498,2
0.52973,0.18479,2
0.45421,0.15075,2
0.44991,0.1135,2
0.63926,0.1054,2
0.58719,-0.066587,2
0.58266,0.24714,2
0.54532,-0.013336,2
0.50627,0.0040879,2
0.46807,0.13315,2
0.54595,0.048856,2
0.58622,0.18451,2
0.47642,0.015405,2
0.64491,0.077485,2
0.46459,0.090678,2
0.51359,0.12742,2
0.4614,0.036468,2
0.68114,0.010018,2
0.61119,0.0717,2
0.38114,0.053542,2
0.38768,-0.054937,2
0.6241,0.039379,2
0.44149,0.091261,2
0.45639,0.068635,2
0.54727,0.0047568,2
0.5317,0.081271,2
0.42043,0.00074436,2
0.4663,0.10678,2
0.78317,0.074146,2
0.40381,-0.017831,2
0.53993,0.030629,2
0.55148,0.15864,2
0.51494,-0.063606,2
0.55651,0.0069489,2
0.42376,0.047572,2
0.48415,-0.01926,2
0.59171,0.081243,2
0.41412,0.101,2
0.56,0.065206,2
0.38358,0.13875,2
0.46515,0.19584,2
0.52199,-0.011279,2
0.58476,0.12449,2
0.45441,0.14132,2
0.48954,-0.054129,2
0.38154,0.086291,2
0.53407,0.071551,2
0.4181,0.1578,2
0.50511,0.085673,2
0.48273,0.063245,2
0.54993,0.20921,2
0.61366,0.17062,2
0.5226,0.040926,2
0.4441,-0.116,2
0.57361,0.075411,2
0.47869,-0.012272,2
0.49772,0.090588,2
0.62763,0.16576,2
0.37816,0.17105,2
0.55161,-0.021505,2
0.36958,0.036618,2
0.55876,-0.022387,2
0.41699,0.057574,2
0.60482,-0.006326,2
0.6089,0.11458,2
0.35591,0.025648,2
0.54259,0.068003,2
0.62138,0.14619,2
0.55477,-0.020965,2
0.51576,0.1276,2
0.48683,0.22007,2
0.42317,0.13049,2
0.56781,0.16037,2
0.42729,-0.018985,2
0.42335,0.22715,2
0.46026,0.011133,2
0.65717,0.040419,2
0.54171,0.1524,2
0.49549,0.068828,2
0.4924,0.10106,2
0.35708,0.031751,2
0.47117,0.17085,2
0.56311,0.15884,2
0.52452,0.15899,2
0.43781,0.074039,2
0.54598,0.10151,2
0.46691,0.22334,2
0.71446,0.10485,2
0.46277,0.11436,2
0.5608,0.042861,2
0.50424,0.10034,2
0.45416,0.0723,2
0.57194,0.054626,2
0.42298,0.023194,2
0.6414,0.028675,2
0.5252,0.056758,2
0.58936,0.069887,2
0.54112,0.031522,2
0.29585,-0.012598,2
0.56275,0.0903,2
0.51896,0.17811,2
0.52683,0.1563,2
0.41228,0.18202,2
0.60132,0.087515,2
0.38009,0.13725,2
0.59925,0.084162,2
0.43622,0.16488,2
0.51032,0.10149,2
0.34258,0.078897,2
0.39136,0.048313,2
0.46317,0.094483,2
0.49383,0.035497,2
0.57649,0.15644,2
0.4896,0.11252,2
0.41543,0.17167,2
0.44535,0.14182,2
0.55339,0.07589,2
0.55198,0.062973,2
0.61098,0.071125,2
0.4953,0.12127,2
0.52519,0.12677,2
0.51213,0.25753,2
0.58399,0.12272,2
0.48892,0.028425,2
0.36867,0.051819,2
0.49617,0.054758,2
0.39297,-0.033354,2
0.50899,0.12118,2
0.49695,0.17615,2
0.60966,0.18465,2
0.52427,0.15845,2
0.66707,0.077474,2
0.49723,-0.062458,2
0.5077,0.1913,2
0.49765,0.044899,2
0.50668,0.15072,2
0.44722,0.10069,2
0.45411,-0.041901,2
0.62364,-0.052902,2
0.4349,0.078249,2
0.56196,0.002336,2
0.60437,0.11911,2
0.5834,0.011466,2
0.47791,0.043261,2
0.6088,0.12764,2
0.5177,0.069867,2
0.61157,0.09574,2
0.57136,-0.012706,2
0.38728,0.24124,2
0.64055,0.05475,2
0.41857,0.14332,2
0.51227,0.053125,2
0.61104,0.12002,2
0.47195,-0.070879,2
0.50437,-0.0094005,2
0.41019,0.10459,2
0.51885,-0.033663,2
0.59465,0.067999,2
0.63023,0.22528,2
0.36253,0.082081,2
0.45065,0.086718,2
0.41863,0.032593,2
0.35583,0.093851,2
0.51574,-0.00057763,2
0.6642,0.1665,2
0.64806,0.086395,2
0.42454,0.096764,2
0.52802,0.12223,2
0.46929,0.17737,2
0.32872,0.0014611,2
0.42276,0.188,2
0.40927,-0.029901,2
0.66906,0.22551,2
0.59393,0.20899,2
0.54595,0.11499,2
0.30218,-0.022012,2
0.54516,0.19246,2
0.59135,-0.039885,2
0.51686,0.2085,2
0.52428,0.068314,2
0.47439,0.11089,2
0.49436,-0.090118,2
0.53612,0.079578,2
0.63233,0.099255,2
0.50663,0.088549,2
0.60535,0.20479,2
0.51036,0.23527,2
0.40435,0.085125,2
0.54843,0.045421,2
0.44057,0.051902,2
0.50999,0.10971,2
0.36834,0.12107,2
0.68599,0.14473,2
0.4704,0.056858,2
0.51982,0.11138,2
0.44723,0.12287,2
0.51411,0.080732,2
0.49008,0.12769,2
0.50335,0.098005,2
0.54641,0.021093,2
0.54565,0.15598,2
0.52201,0.12819,2
0.43051,0.018344,2
0.63179,0.092713,2
0.37827,0.076271,2
0.59135,0.017062,2
0.53872,0.029281,2
0.43579,0.075602,2
0.62016,0.015374,2
0.5409,0.10389,2
0.50478,0.053279,2
0.44549,-0.087597,2
0.44334,0.066276,2
0.51473,0.057372,2
0.38102,0.26804,2
0.49816,0.10725,2
0.41572,0.033783,2
0.29174,0.00086178,2
0.5075,0.20988,2
0.66714,0.16929,2
0.50096,0.084165,2
0.52885,0.16258,2
0.53264,0.06857,2
0.52898,0.0081851,2
0.66073,0.067545,2
0.58277,0.1107,2
0.60768,0.060721,2
0.49856,0.12836,2
0.57732,0.063532,2
0.47795,0.12035,2
0.74088,0.1079,2
0.56914,0.084937,2
0.63455,0.095077,2
0.46485,-0.037872,2
0.50123,0.1773,2
0.41249,0.020838,2
0.47258,0.10164,2
0.5722,0.19576,2
0.60484,0.11394,2
0.5023,0.12413,2
0.548,0.070701,2
0.34464,0.088897,2
0.35632,0.093523,2
0.54069,0.10219,2
0.39993,0.15969,2
0.47421,0.080498,2
0.31596,0.2335,2
0.51883,0.05264,2
0.50075,-0.031539,2
0.46442,0.083777,2
0.59648,0.12502,2
0.52817,0.21803,2
0.42976,-0.029431,2
0.53941,0.1463,2
0.44946,0.029661,2
0.38892,0.014887,2
0.66652,0.21577,2
0.58396,0.18798,2
0.4232,0.22324,2
0.48702,0.024737,2
0.43372,0.097639,2
0.50631,0.12341,2
0.63078,0.051883,2
0.68783,0.071281,2
0.52118,0.022447,2
0.49964,0.12956,2
0.54708,0.056546,2
0.43163,0.076719,2
0.38842,0.22234,2
0.62241,0.09241,2
0.577,0.18404,2
0.35102,0.062393,2
0.4595,0.091119,2
0.49473,0.018142,2
0.56308,0.073365,2
0.41698,0.049629,2
0.53086,0.11601,2
0.49169,0.039614,2
0.46413,0.20675,2
0.46152,0.076973,2
0.47661,0.24118,2
0.54543,-0.057881,2
0.50861,0.1158,2
0.58258,0.09519,2
0.56144,0.13869,2
0.60874,0.13396,2
0.54107,-0.11674,2
0.46742,0.1557,2
0.50793,-0.045821,2
0.62663,-0.023238,2
0.40558,0.047787,2
0.56741,0.082363,2
0.42803,0.10329,2
0.45398,0.037556,2
0.39974,0.014013,2
0.50399,0.11122,2
0.43368,-0.082024,2
0.59821,0.12693,2
0.49046,-0.013568,2
0.66331,0.19279,2
0.42738,0.19962,2
0.3848,-0.0049955,2
0.4782,-0.0083698,2
0.46311,0.059095,2
0.50558,0.11941,2
0.55144,0.15701,2
0.55772,0.12561,2
0.41038,0.11957,2
0.54529,0.18605,2
0.60024,0.1074,2
0.48627,0.10327,2
0.61417,-0.0066589,2
0.45821,0.029213,2
0.42985,0.034427,2
0.46455,0.11809,2
0.57167,0.11585,2
0.51343,0.16262,2
0.48533,0.034356,2
0.54768,0.044692,2
0.45772,0.11156,2
0.54407,0.14744,2
0.62975,0.037828,2
0.51451,0.047725,2
0.57799,0.0316,2
0.4869,0.12386,2
0.52938,0.064955,2
0.44925,0.11851,2
0.59301,0.15542,2
0.38385,0.085087,2
0.52881,0.1361,2
0.60457,0.15205,2
0.63369,0.11978,2
0.62164,-0.063636,2
0.44604,0.067991,2
0.55341,0.12799,2
0.56933,0.021863,2
0.32933,0.13966,2
0.52419,0.069161,2
0.49281,0.083136,2
0.56608,0.0069272,2
0.50728,0.052898,2
0.47404,0.12592,2
0.62158,0.056232,2
0.42425,0.075994,2
0.50581,0.071614,2
0.483,0.0073665,2
0.45889,0.087103,2
0.56157,0.012115,2
0.57833,0.096699,2
0.49553,0.077274,2
0.63254,0.037468,2
0.63725,0.0076999,2
0.43231,0.033677,2
0.49185,0.089505,2
0.48002,0.079771,2
0.4785,0.017183,2
0.37062,-0.075511,2
0.48228,-0.007553,2
0.54723,0.17017,2
0.57435,0.1463,2
0.54982,0.046948,2
0.5406,0.06783,2
0.54174,0.050017,2
0.47193,0.12926,2
0.466,0.066905,2
0.51796,0.12548,2
0.43734,0.18717,2
0.43615,0.09899,2
0.47095,0.1667,2
0.5426,-0.061901,2
0.64396,-0.19922,2
0.63302,0.13011,2
0.46762,0.067914,2
0.48913,0.10933,2
0.57867,0.1787,2
0.5453,0.068035,2
0.4694,0.10729,2
0.51163,0.15125,2
0.43517,0.076389,2
0.51303,0.11682,2
0.67929,0.11047,2
0.44155,0.040646,2
0.3885,0.021677,2
0.54813,0.11376,2
0.46916,0.055695,2
0.52911,0.12191,2
0.49358,-0.014547,2
0.60444,0.095299,2
0.44647,0.051024,2
0.54343,0.13199,2
0.57461,0.12043,2
0.47863,0.1681,2
0.59784,0.16086,2
0.44494,-0.068128,2
0.5074,0.042008,2
0.66986,0.0852,2
0.44735,0.064433,2
0.45271,0.035275,2
0.42467,0.24127,2
0.53736,0.043237,2
0.50045,0.087583,2
0.4132,0.08756,2
0.50761,0.18028,2
0.36879,0.23596,2
0.43946,-0.0268,2
0.51307,0.095316,2
0.50495,0.050675,2
0.54002,0.11971,2
0.48836,0.11874,2
0.4637,-0.094688,2
0.50258,0.10398,2
0.45433,0.17757,2
0.42542,0.17833,2
0.56297,0.15839,2
0.45226,0.17939,2
0.41654,0.11156,2
0.61406,0.14189,2
0.39788,0.1124,2
0.51914,0.087661,2
0.5526,0.19043,2
0.50913,0.19024,2
0.67385,0.1518,2
0.59412,0.0083896,2
0.55075,0.22588,2
0.54957,-0.054241,2
0.5162,0.1649,2
0.34217,0.11745,2
0.41666,0.062253,2
0.6337,-0.061565,2
0.48258,0.076471,2
0.43554,0.021972,2
0.49323,-0.05213,2
0.59442,-0.008854,2
0.49933,-0.029236,2
0.37643,-0.039498,2
0.54312,0.14946,2
0.44747,0.073702,2
0.48456,0.1664,2
0.54643,0.044012,2
0.40369,-0.039528,2
0.43701,0.060228,2
0.40096,0.037669,2
0.52355,0.075055,2
0.34183,0.17646,2
0.37427,0.26527,2
0.56809,0.019471,2
0.54801,0.072907,2
0.50204,0.044987,2
0.52331,0.090807,2
0.53826,0.22111,2
0.43767,0.035739,2
0.61764,-0.064487,2
0.44372,0.052332,2
0.60244,0.032183,2
0.42493,0.052663,2
0.37596,0.25156,2
0.40429,0.1935,2
0.48875,0.098985,2
0.47011,0.16715,2
0.57436,0.074032,2
0.4556,0.055835,2
0.64521,0.12993,2
0.45246,0.0071312,2
0.5335,0.099834,2
0.60491,-0.0053368,2
0.60425,0.040711,2
0.48707,0.12315,2
0.45868,-0.014644,2
0.43544,0.13468,2
0.4603,0.00060677,2
0.39562,0.01171,2
0.56296,-0.0021422,2
0.64734,0.021262,2
0.53283,0.10901,2
0.58721,0.061603,2
0.35318,0.15195,2
0.60749,0.11382,2
0.53795,0.16963,2
0.33158,0.1757,2
0.51362,0.065986,2
0.4419,-0.029355,2
0.47373,-0.033238,2
0.3863,0.015297,2
0.5233,0.09436,2
0.42979,-0.042058,2
0.5823,0.073901,2
0.53891,0.054798,2
0.44166,0.10682,2
0.42491,0.12978,2
0.46658,0.062807,2
0.52611,0.058661,2
0.50622,0.050331,2
0.63365,-0.15714,2
0.69897,0.052058,2
0.51948,0.03236,2
0.6081,0.022644,2
0.64552,0.061639,2
0.37939,0.29693,2
0.49129,0.1408,2
0.54746,0.15216,2
0.38612,0.13098,2
0.49254,-0.1156,2
0.61424,0.20044,2
0.53859,0.2151,2
0.66649,0.056522,2
0.52826,0.11659,2
0.51304,0.10108,2
0.48873,0.10664,2
0.47265,0.10879,2
0.63957,0.17174,2
0.4125,0.026552,2
0.55046,0.11202,2
0.54004,0.22071,2
0.42558,0.11917,2
0.49697,0.083929,2
0.58796,0.070054,2
0.4729,0.032942,2
0.48937,0.14109,2
0.46842,0.13139,2
0.58066,0.083441,2
0.57579,-0.043635,2
0.4162,0.11561,2
0.40812,0.046433,2
0.50258,0.077852,2
0.42191,0.093045,2
0.55355,0.065677,2
0.55845,-0.026569,2
0.50011,0.073621,2
0.50557,0.080503,2
0.4249,0.16373,2
0.47795,0.14541,2
0.48696,0.14348,2
0.49734,-0.11795,2
0.56171,0.051965,2
0.47886,0.15171,2
0.60911,0.010045,2
0.59713,0.074357,2
0.50055,0.0034582,2
0.49574,-0.12696,2
0.58869,0.067831,2
0.58641,-0.049669,2
0.41537,-0.046749,2
0.4568,0.16356,2
0.49768,0.029027,2
0.49319,0.071927,2
0.51227,-0.070459,2
0.49806,-0.021875,2
0.4158,-0.017113,2
0.32568,0.20434,2
0.6522,0.26157,2
0.51162,-0.0025094,2
0.54087,-0.033091,2
0.62961,0.00046448,2
0.50854,0.21242,2
0.55883,0.078964,2
0.46083,0.038235,2
0.50345,0.16869,2
0.39672,0.032959,2
0.45664,0.069121,2
0.46156,0.1634,2
0.46317,0.051992,2
0.42074,0.11881,2
0.57997,-0.0052989,2
0.44161,0.18485,2
0.47109,0.092935,2
0.51066,0.092642,2
0.56501,0.12556,2
0.58319,0.045091,2
0.47393,0.063988,2
0.41008,0.13848,2
0.49102,-0.057658,2
0.40575,0.10502,2
0.53591,0.074045,2
0.57658,0.07406,2
0.47168,0.051144,2
0.50648,0.20755,2
0.5381,0.091239,2
0.58307,0.1451,2
0.51293,0.21452,2
0.50088,0.060902,2
0.5304,0.082273,2
0.64617,0.13093,2
0.42887,-0.025064,2
0.65537,0.027779,2
0.61024,-0.050081,2
0.50523,0.21575,2
0.59205,0.1161,2
0.55194,0.029031,2
0.52367,0.078423,2
0.41018,0.28591,2
0.50617,0.00063756,2
0.4343,0.10715,2
0.35794,0.1306,2
0.58658,0.19423,2
0.43624,0.25145,2
0.50842,0.025703,2
0.46748,0.13745,2
0.50451,0.36871,2
0.68792,-0.025178,2
0.31068,0.030667,2
0.5069,0.14689,2
0.38516,0.0882,2
0.49206,-0.069256,2
0.42606,0.16303,2
0.46301,0.22062,2
0.44275,0.059241,2
0.43789,-0.05713,2
0.4376,0.10015,2
0.53921,0.1661,2
0.43276,0.013083,2
0.42078,0.080522,2
0.40705,0.25018,2
0.50093,0.059805,2
0.41592,-0.051398,2
0.61057,0.09393,2
0.45537,0.085006,2
0.60663,0.13057,2
0.42517,0.12796,2
0.56986,0.2123,2
0.41659,0.21091,2
0.43509,0.040148,2
0.62958,0.14141,2
0.56755,0.18036,2
0.585,0.17322,2
0.43789,0.080374,2
0.41836,0.21394,2
0.59999,0.080625,2
0.48974,0.034087,2
0.49282,0.064935,2
0.52018,0.038938,2
0.48941,0.051294,2
0.58266,0.10724,2
0.48978,0.10752,2
0.50949,0.11799,2
0.47784,0.19474,2
0.57232,0.012973,2
0.68988,0.086386,2
0.44959,0.10673,2
0.51429,0.057992,2
0.46155,0.14623,2
0.4019,0.22429,2
0.48821,0.14237,2
0.50376,0.10319,2
0.49894,0.16169,2
0.42177,0.0055732,2
0.55116,0.075712,2
0.56847,0.26285,2
0.49848,0.08003,2
0.59008,0.071874,2
0.54298,0.075696,2
0.6181,0.22303,2
0.56635,0.12275,2
0.48593,0.14621,2
0.49312,0.092383,2
0.5638,0.17381,2
0.51466,0.22531,2
0.47808,0.025993,2
0.56269,0.11927,2
0.60358,0.27078,2
0.44299,0.13559,2
0.55976,0.14448,2
0.50952,0.034676,2
0.49066,0.04387,2
0.49726,0.11295,2
0.42587,0.084006,2
0.34432,0.061691,2
0.50667,0.18691,2
0.52977,0.019167,2
0.40786,0.10091,2
0.62483,0.24161,2
0.67207,0.22087,2
0.58959,0.032729,2
0.48713,0.11942,2
0.40382,0.094559,2
0.47133,-0.042285,2
0.53399,0.11949,2
0.53918,0.075872,2
0.53199,0.064294,2
0.5862,0.0668,2
0.53965,0.10825,2
0.48571,0.080048,2
0.62118,0.20444,2
0.50291,-0.020085,2
0.51958,-0.038202,2
0.50303,0.14186,2
0.41293,0.055803,2
0.55577,0.12159,2
0.54144,0.054102,2
0.49773,0.15714,2
0.61264,0.018095,2
0.43716,0.051402,2
0.5844,0.24128,2
0.55158,-0.080503,2
0.45588,-0.022637,2
0.62556,0.14687,2
0.65407,0.10936,2
0.3622,0.079644,2
0.48767,0.15916,2
0.47515,0.056142,2
0.5227,0.08624,2
0.40919,0.15446,2
0.61405,0.15508,2
0.50297,0.13675,2
0.6001,0.11708,2
0.45295,0.20663,2
0.49357,0.25417,2
0.48596,0.15989,2
0.44629,0.046192,2
0.51389,0.040225,2
0.59528,0.1153,2
0.49006,0.043522,2
0.50998,-0.0088922,2
0.49272,0.12426,2
0.3718,0.013292,2
0.49129,0.25791,2
0.37105,0.019275,2
0.43745,0.15959,2
0.41698,0.0016149,2
0.55248,0.033683,2
0.53763,0.050771,2
0.52414,0.29418,2
0.45893,0.10412,2
0.41236,0.0075803,2
0.57212,0.10602,2
0.53847,-0.010847,2
0.50881,0.19818,2
0.42222,0.092495,2
0.42004,0.030803,2
0.56811,-0.029855,2
0.74317,-0.015863,2
0.69087,0.12839,2
0.53722,0.016461,2
0.46906,0.12782,2
0.55116,0.12271,2
0.43676,0.14308,2
0.40037,0.20082,2
0.63279,0.14573,2
0.6002,-0.079664,2
0.61946,0.032343,2
0.38674,0.084867,2
0.48015,0.056919,2
0.45695,0.23595,2
0.55696,0.043049,2
0.53771,0.082571,2
0.40378,0.089904,2
0.35541,0.036834,2
0.47769,0.15243,2
0.44427,0.10327,2
0.54613,0.16619,2
0.67418,0.089736,2
0.669,0.16902,2
0.52196,0.015289,2
0.45808,0.18507,2
0.68103,0.06007,2
0.50214,-0.091802,2
0.51726,0.081681,2
0.4086,0.066179,2
0.46986,0.09357,2
0.52436,0.07393,2
0.49601,0.10383,2
0.58819,0.11653,2
0.50212,0.11793,2
0.40083,0.18031,2
0.43223,0.02397,2
0.5131,-0.060823,2
0.60657,0.032555,2
0.53188,0.14103,2
0.52317,0.045681,2
0.51315,0.095227,2
0.52691,0.023395,2
0.72179,0.092476,2
0.49427,0.056981,2
0.61236,0.0017021,2
0.51526,0.17791,2
0.50264,0.16935,2
0.41535,0.065546,2
0.45957,-0.035988,2
0.57453,0.1008,2
0.6344,0.046619,2
0.61305,0.14753,2
0.56957,-0.0055593,2
0.49304,0.20181,2
0.52341,-0.023622,2
0.60666,0.092313,2
0.53097,0.040643,2
0.45712,0.065706,2
0.6364,0.068641,2
0.59066,0.025042,2
0.52681,0.12476,2
0.55425,0.27584,2
0.48366,0.028766,2
0.47209,0.09939,2
0.67206,0.10845,2
0.50783,0.15767,2
0.4935,0.20157,2
0.55125,0.1369,2
0.47828,-0.045416,2
0.66182,0.10603,2
0.52593,0.14259,2
0.39562,-0.032473,2
0.55289,-0.0057354,2
0.61586,-0.066844,2
0.56354,0.10484,2
0.57478,0.10652,2
0.45193,0.079651,2
0.46043,0.075916,2
0.41945,0.081701,2
0.52331,0.21276,2
0.54253,0.21608,2
0.5403,0.11242,2
0.72048,0.16063,2
0.47731,0.15163,2
0.3998,0.04942,2
0.49642,-0.039289,2
0.48501,0.083075,2
0.4753,0.024374,2
0.61908,0.013683,2
0.40165,0.044466,2
0.5124,0.2073,2
0.63958,0.085977,2
0.52827,0.23071,2
0.39263,-0.012909,2
0.44681,0.23529,2
0.62115,0.24879,2
0.51199,0.14108,2
0.61901,0.051911,2
0.42411,0.090373,2
0.49675,0.21909,2
0.5041,-0.023166,2
0.5274,0.064123,2
0.52941,0.016219,2
0.63146,0.11716,2
0.45322,0.089852,2
0.42082,0.031877,2
0.41225,0.077004,2
0.55713,0.11926,2
0.44541,0.24084,2
0.53317,0.021982,2
0.56448,0.11344,2
0.50893,0.21981,2
0.64597,0.086588,2
0.43488,0.11725,2
0.54015,0.10762,2
0.50368,0.1889,2
0.47007,0.15875,2
0.62173,0.10487,2
0.64477,0.1072,2
0.43198,0.1187,2
0.56146,0.034789,2
0.49362,0.13954,2
0.38312,0.094279,2
0.47031,-0.0066202,2
0.52589,0.12633,2
0.42558,0.067446,2
0.66743,0.088435,2
0.42757,0.015844,2
0.57374,0.15335,2
0.44969,0.023456,2
0.49802,0.19333,2
0.37,-0.013064,2
0.41386,0.14036,2
0.51258,0.047568,2
0.51807,0.094057,2
0.61449,0.020218,2
0.54285,0.0057211,2
0.46632,0.13449,2
0.56679,0.037126,2
0.42861,0.18147,2
0.5258,-0.072163,2
0.44472,0.28207,2
0.54515,0.21597,2
0.38077,0.074964,2
0.55692,0.11611,2
0.45187,0.10485,2
0.61541,0.023794,2
0.40163,-0.038185,2
0.45441,0.10125,2
0.53213,0.095282,2
0.53925,0.016225,2
0.4132,0.23336,2
0.35992,0.1246,2
0.53352,0.25186,2
0.56705,0.054282,2
0.51412,0.15213,2
0.5441,0.16116,2
0.56119,0.039626,2
0.42738,0.14814,2
0.42266,0.18191,2
0.38424,0.10995,2
0.46025,0.22093,2
0.46563,0.11166,2
0.42002,0.011386,2
0.42434,0.052208,2
0.52034,0.12373,2
0.55711,0.063009,2
0.63969,0.16278,2
0.53437,0.18396,2
0.48908,0.1133,2
0.46975,0.052173,2
0.45758,0.13582,2
